30,Alec Ingold,29,FB,,,232,6-1,Wisconsin,7/9/1996,6,,,IngoAl01
73,Austin Jackson,26,OL,,,315,6-5,USC,8/11/1999,5,,Miami Dolphins / 1st / 18th pick / 2020,JackAu00
57,Dequan Jackson,26,LB,,,255,6-1,Colorado State,10/7/1999,Rook,,,JackDe03
37,Isaiah Johnson,25,S,,,205,6-3,Syracuse,3/29/2000,Rook,,,JohnIs03
95,Benito Jones,28,DT,,,335,6-1,Mississippi,11/27/1997,5,,,JoneBe03
23,Jack Jones,28,DB,,,175,5-11,USCMoorpark CollegeArizona St.,12/20/1997,3,,New England Patriots / 4th / 121st pick / 2022,JoneJa10
50,Mohamed Kamara,26,DL,,,253,6-1,Colorado St.,5/29/1999,1,,Miami Dolphins / 5th / 158th pick / 2024,KamaMo00
33,Jason Marshall,23,CB,,,201,,Florida,9/6/2002,Rook,,Miami Dolphins / 5th / 150th pick / 2025,MarsJa00
70,Bayron Matos,25,OT,,,334,6-7,South Florida,12/8/2000,Rook,,,MatoBa00
8,Alexander Mattison,27,RB,,,220,5-11,Boise St.,6/19/1998,6,,Minnesota Vikings / 3rd / 102nd pick / 2019,MattAl01
75,Jalen McKenzie,26,T,,,315,6-5,USC,7/10/1999,Rook,,,McKeJa00
59,Derrick McLendon,25,OLB,,,250,6-4,Colorado,9/29/2000,Rook,,,McLeDe00
32,Patrick McMorris,24,DB,,,206,6-0,San Diego St.California,10/18/2001,1,,Miami Dolphins / 6th / 198th pick / 2024,McMoPa00
9,Ifeatu Melifonwu,26,DB,,,210,6-3,Syracuse,5/2/1999,4,,Detroit Lions / 3rd / 101st pick / 2021,MeliIf00
60,Andrew Meyer,25,OL,,,295,6-3,UTEP,1/14/2000,Rook,,,MeyeAn00
42,Grayson Murphy,25,DL,,,260,6-2,UCLA,10/13/2000,Rook,,,MurpGr00
43,Chris Myarick,30,TE,,,261,6-5,Temple,10/6/1995,5,,,MyarCh00
52,Patrick Paul,24,OL,,,332,6-7,Houston,11/1/2001,1,,Miami Dolphins / 2nd / 55th pick / 2024,PaulPa01
15,Jaelan Phillips,26,DL,,,263,6-5,UCLAMiami (FL),5/28/1999,4,,Miami Dolphins / 1st / 18th pick / 2021,PhilJa02
94,Jordan Phillips,21,DL,,,320,6-3,TennesseeMaryland,6/30/2004,Rook,,Miami Dolphins / 5th / 143rd pick / 2025,PhilJo02
68,Josh Priebe,,OG,,,306,,Michigan,,Rook,,,PrieJo00
